code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	ingredients_text	traces	traces_tags	serving_size	no_nutriments	additives_n	additives	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	main_category	image_url	image_small_url	energy_100g	proteins_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fat_100g	saturated-fat_100g	monoinsaturated-fat_100g	polyinsaturated-fat_100g	omega-3-fat_100g	omega-6-fat_100g	trans-fat_100g	cholesterol_100g	fiber_100g	sodium_100g	alcohol_100g	vitamin-a_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	carbon-footprint_100g																																																																	
3660603000943	http://fr.openfoodfacts.org/produit/3660603000943	vilain-mamuth	1363010809	1363011464	Mayonnaise	Mayonnaise aux oeufs frais	205 g	Flacon	flacon	Bénédicta	benedicta	Mayonnaises	epicerie	sauces	mayonnaises					EMB 59560	emb-59560		seclin-nord-france	France		Huile végétale	 eau	 moutarde de Dijon (eau	 graines de moutarde	 vinaigre d'alcool	 sel)	 jaunes d’œufs frais 5%	 vinaigres d'alcool et de vin blanc	 jus de citron à base de concentré	 sel	 amidon transformé	 épaississant (gomme xanthane)	 sucre	 arômes	 colorant (bêta-carotène)					1		e415	0			2		huile-vegetale	e160a-beta-carotene	Sauces	http://fr.openfoodfacts.org/images/products/366/060/300/0943/front.4.400.jpg	http://fr.openfoodfacts.org/images/products/366/060/300/0943/front.4.200.jpg																																																																																															
3660603000226	http://fr.openfoodfacts.org/produit/3660603000226	maorix	1353272735	1353278913	Mayonnaise Bénédicta	Mayonnaise aux oeufs frais	470g	Bocal	bocal	Bénédicta	benedicta	Mayonnaises	epicerie	sauces	mayonnaises					59560	59560			Brest France	Carrefour	Huile végétale	 eau	 moutarde de Dijon (eau	 graines de moutarde	 vinaigre d'alcool	 sel)	 jaunes d'oeufs frais (5%)	 vinaigres d'alcool et de vin blanc	 jus de citron à base de concentré	 sel	 amidon transformé	 épaississant: gomme xanthane	 sucre	 arômes	 colorant: bêta-carotène.					1		e415	0			2		huile-vegetale	e160a-beta-carotene	Sauces	http://fr.openfoodfacts.org/images/products/366/060/300/0226/front.9.400.jpg	http://fr.openfoodfacts.org/images/products/366/060/300/0226/front.9.200.jpg																																																																																															
3263850426018	http://fr.openfoodfacts.org/produit/3263850426018	boljo	1338325414	1343572467	Mayonnaise Fine Ligne	Mayonnaise allégée	255 g	Bocal verre	bocal-verre	Leader Price	leader-price	mayonnaises allégées	epicerie	sauces	mayonnaises	mayonnaises-allegees					1341	1341					Eau	 huile de colza	 vinaigre d'alcool	 sirop de glucose-fructose	 moutarde de Dijon (eau	 graines de moutarde	 vinaigre d'alcool	 sel	 acidifiant : E330	 conservateur : E224)	 jaune d'oeuf	 sel	 amidon transformé	 amidon de blé	 acidifiants : E330 - E270	 épaississant : E415	 conservateur : E202	 arôme	 colorants : E160a - E161b.					7		e330	e224	e270	e415	e202	e160a	e161b	0			1		e160a-beta-carotene	Sauces	http://fr.openfoodfacts.org/images/products/326/385/042/6018/front.11.400.jpg	http://fr.openfoodfacts.org/images/products/326/385/042/6018/front.11.200.jpg	1418	0.8	10.3	5.8			33.3	2.6							0.1	1.1																																																																					
3263850373817	http://fr.openfoodfacts.org/produit/3263850373817	andre	1338048189	1343572755	Mayonnaise au Tournesol	Mayonnaise en tube	175 g	Tube métal	tube-metal	Leader Price	leader-price	Condiments	Mayonnaises	epicerie	sauces	condiments	mayonnaises					EMB 01341	emb-01341		saint-champ-ain-france			huile de tournesol (70%)	 eau	 jaune d'oeuf (5%)	 moutarde de Dijon (3%) (eau	 graines de moutarde	 vinaigre d'alcool	 sel	 acidifiant : acide citrique	 conservateur : E224)	 vinaigre d'alcool	 sucre	 sel	 acidifiants : glucono-delta-lactone - acide citrique	 jus de citron	 amidon transformé	 épaississant : gomme guar	 conservateur : E202	 colorant : bêta-carotène	 arôme	 extrait d'épice.					5		e330	e224	e575	e412	e202	0			1		e160a-beta-carotene	Condiments	http://fr.openfoodfacts.org/images/products/326/385/037/3817/front.5.400.jpg	http://fr.openfoodfacts.org/images/products/326/385/037/3817/front.5.200.jpg	2706	1.1	1.3				71.9																																																																														
2000000000287	http://fr.openfoodfacts.org/produit/2000000000287	manu1400	1341671138	1353879360	Mayonnaise by Quick	mayonnaise	15g	plastique	Coupelle	plastique	coupelle	Quick	Soreal	Soreal ilou	quick	soreal	soreal-ilou	supplément fastfood	Sauces pour frites	Mayonnaises	epicerie	sauces	mayonnaises	supplements	supplements-fastfoods	sauces-pour-frites	France	35150 Brie	france	35150-brie							France	Quick	Huile végétale	 eau	 jaune d'oeuf salé	 vinaigre	 moutarde (eau	 vinaigre	 graine de moutarde	 sel	 acidifiant : E330	 conservateur : E224)	 sel	 épaississant : E412-415	 conservateur : E202	 arôme	 colorant : E160a	sulfites	sulfites			5		e330	e224	e412	e202	e160a	0			2		huile-vegetale	e160a-beta-carotene	Sauces																																																																																
8722700114184	http://fr.openfoodfacts.org/produit/8722700114184	jerome	1340138923	1343572928	Mayonnaise de Dijon	Mayonnaise	415 g	Frais	frais	Amora	amora	Mayonnaise de Dijon	Mayonnaises	epicerie	sauces	mayonnaises	mayonnaises-de-dijon			oeufs de poules élevées en plein air	oeufs-de-poules-elevees-en-plein-air					Normandie	France	Carrefour Market	Huiles végétales	 jaune d'œufs de poule élevées en plein air 8%	 vinaigre de vin blanc	 eau	 moutarde de Dijon 5	3% (eau	 graines de moutarde	 vinaigre	 sel	 acidifiant : acide citrique)	 sucre	 sel	 épaississant : E1422 et dextrine	 arômes	 colorants : extrait de paprika	 lutéine (extrait de tagète).			13 g		4		e330	e1422	e160c	e161b	0			1		huile-vegetale	Sauces	http://fr.openfoodfacts.org/images/products/872/270/011/4184/front.11.400.jpg	http://fr.openfoodfacts.org/images/products/872/270/011/4184/front.11.200.jpg	2800	1.5	2.5	1			73	7							0	0.5																																																																									
8722700462491	http://fr.openfoodfacts.org/produit/8722700462491	nounours	1339869352	1343573299	Mayonnaise de Dijon	Mayonnaise de Dijon	470 g.	Bocal verre	bocal-verre	Amora	Unilever	amora	unilever	Mayonnaise de Dijon	Mayonnaises	epicerie	sauces	mayonnaises	mayonnaises-de-dijon			aux oeufs de poules élevées en plein air	à la moutarde de Dijon	a-la-moutarde-de-dijon	aux-oeufs-de-poules-elevees-en-plein-air							huiles végétales - jaune d'oeufs de poules élevées en plein air (8%) - vinaigre de vin blanc - eau - moutarde de Dijon 5	3%(eau	 graines de moutarde	 vinaigre	 sel	 acidifiant : acide citrique) - sucre - sel - épaississants : E1422	 dextrine - arômes - colorants : extrait de paprika	 lutéine (extrait de tagète)  			15g		4		e330	e1422	e160c	e161b	0			1		huile-vegetale	Sauces	http://fr.openfoodfacts.org/images/products/872/270/046/2491/front.10.400.jpg	http://fr.openfoodfacts.org/images/products/872/270/046/2491/front.10.200.jpg	2803	1.5	2.5	1			73	7	32	32	3				0	0.5																																																																														
3263852920910	http://fr.openfoodfacts.org/produit/3263852920910	nek	1353774551	1353800779	Meringues chololat	Gateau chocolat	100 g	Boite	boite	Franprix	franprix	Gateau	gateaux					EMB 75110X	emb-75110x		paris-10e-arrondissement-paris-france	Montreuil	France	Franprix	Chocolat 41% (sucre	 pâte de cacao	 beurre de cacao	 lait entier en poudre	 beurre concentré	 émulsifiant : lécithine de soja	 vanille)	 graisse végétales (coco	 palmiste	 palme)	 sucre	 lait écrémé en poudre	 farine de blé	 fécule de pommes de terre	 blanc d'oeuf en poudre	 pâte de cacao	 cacao en poudre	 amandes	 noisettes	 sel	 poudres à lever : carbonate acide de sodium	 carbonate acide d'ammonium	 acidifiant : acide tartrique	pistaches	pistaches	3 biscuits 25g		3		e322	e500	e503	1		huile-de-palme	0			Gâteaux	http://fr.openfoodfacts.org/images/products/326/385/292/0910/front.6.400.jpg	http://fr.openfoodfacts.org/images/products/326/385/292/0910/front.6.200.jpg	2270	8	54	46			32	22							3.5	0.11																																																																							
3350031883347	http://fr.openfoodfacts.org/produit/3350031883347	clb	1347000327	1362322988	Merlu blanc sauce citron et boulgour aux petits légumes	Plat préparé	300g	Sous vide plastique	carton	sous-vide-plastique	carton	Monoprix	monoprix	plat préparé	Poissons	Plat-au-micro-onde	merlu blanc	produits-de-la-mer	poissons	plats-prepares	plats-prepares-a-rechauffer-au-micro-ondes	merlu-blanc	France	france			EMB 85222B	emb-85222b		saint-gilles-croix-de-vie-vendee-france	Paris	France	Monoprix	Petit compartiment 170g: merlu blanc (52%) - eau - courgette(7	6%) carottes (7%) jus de citron (4	1%)crème fraîche	 lait écrémé en poudre	vinaigre d'alcool	 ail déshydraté	 amidon de tapioca	 sel	 fumet de poisson (sel	 maltodextrine de pomme de terre	 poisson déshydraté	 aromates	 extrait de levure	 matière grasse végétale hydrogénée de coprah	 sirop de glucose	 protéines de lait	 colorant: extrait naturel de curcuma) - arôme	 épaississants: gomme de xanthane gomme de guar - protéines de lait	  protéines de pois	 persil	 extrait de curcuma	 colorant: extrait de paprika	 piment	 poivre. Pourcentage exprimé par rapport au petit compartiment. Grand compartiment: 130g boulgour (eau	 boulgour(contient du blé))	 courgettes 7	6%	 carottes 7	6% 	oeufs	oeufs	300g		1		e160c	0			1		huile-vegetale	plats préparés à réchauffer au micro-ondes	http://fr.openfoodfacts.org/images/products/335/003/188/3347/front.9.400.jpg	http://fr.openfoodfacts.org/images/products/335/003/188/3347/front.9.200.jpg	366	7.6	8.8	1.7			1.9	1.1							2.1	0.33																																																										
7617027048118	http://fr.openfoodfacts.org/produit/7617027048118	roxane	1353265235	1353272273	Microwave Popcorn	Popcorn	100g le sachet	Carton	carton	MClassic	mclassic	Popcorn	Microonde	microonde	popcorn	Espagne	espagne							Suisse	Migros	Maïs 76%	 graisse végétale	 sel de cuisine	 antioxydants: E306	 E304			25g		2		e306	e304	1		e304-palmitate-d-ascorbyle	1		huile-vegetale	Microonde	http://fr.openfoodfacts.org/images/products/761/702/704/8118/front.5.400.jpg	http://fr.openfoodfacts.org/images/products/761/702/704/8118/front.5.200.jpg	2100	11	57	4			23	14							11	1.4																																																																																									
3159470000823	http://fr.openfoodfacts.org/produit/3159470000823	louis-rousselet	1340040166	1351791291	Miel Pops Cracks	Anneaux de céréales au miel	375 g	Carton	Plastique	carton	plastique	Kellogg's	Miel Pops	kellogg-s	miel-pops	Céréales pour petit déjeuner	petit-dejeuner	cereales-pour-petit-dejeuner									France		farine de céréales complètes (avoine	 blé	 orge	 seigle)	 sucre	 miel 5%	 sirop de glucose	 sel	 carbonate de calcium	 phosphate tricalcique	 colorant (carotènes)	 arôme	 antioxydants (palmitate d'ascorbyle	 alpha-tocophérol)	 vitamines (vitamine PP	 vitamine B6	 vitamine B2	 vitamine B1	 vitamine B9	 vitamine D	 vitamine B12)	 fer. 			30 g		4		e170	e160	e304	e101	1		e304-palmitate-d-ascorbyle	0			Céréales pour petit-déjeuner			1597	9	74	29	45		3.5	0.7							7	0.55			0.0000017				0.0009	0.0012	0.0133	0.0012	0.000166	0.0000021							0.456		0.008																																														
3017760686693	http://fr.openfoodfacts.org/produit/3017760686693	manu1400	1341146184	1341146774	Mikado Chocolat Noir	Biscuits nappés de chocolat noir	90 g	Carton	Sachet en métal	carton	sachet-en-metal	Mikado	Kraft foods	Générale Biscuit Glico France	Glico	mikado	kraft-foods	generale-biscuit-glico-france	glico	Biscuits	biscuits	France	france	Pure chocolat	pure-chocolat					France		chocolat noir 49% (sucre	 pâte et beurre de cacao	 lactose et protéine de lait	 beurre pâtissier	 émulsifiants : lécithine de soja	 E476	 arôme vanilline)	 farine de blé	 sucre	 matière grasse végétale	 lactose et protéine de lait	 sel	 poudre à lever	 carbonate acide d'ammonium	 levure	blé	gluten	soja	lait	fruits à coque	ble	gluten	soja	lait	fruits-a-coque	2.3g		3		e322	e476	e503	0			1		huile-vegetale	Biscuits			465	7.6	65				18																																																																									
7622300742669	http://fr.openfoodfacts.org/produit/7622300742669	sorcilili	1340032616	1350284029	Mikado King Choco Chocolat 	Biscuits nappés d'un enrobage chocolat et saveur noisette et spirale de chocolat noir	51 g	carton	sachet plastique	carton	sachet-plastique	Lu	Kraft Foods	lu	kraft-foods	Biscuits au chocolat	biscuits	biscuits-au-chocolat									france	paris	colette	Chocolat noir 69	7% [sucre	 pâte de cacao	 beurre de cacao	 lactose et protéines de lait	 beurre pâtissier	 émulsifiants (lécithine de soja	 E476)	 arôme]	 farine de blé	 matière grasse végétale	 sucre	 lactose et protéines de lait	 émulsifiant (lécithine de soja)	 sel	 poudre à lever (carbonate d'ammonium)	 levure	 arôme.	blé	gluten	soja	lait	fruits à coque	ble	gluten	soja	lait	fruits-a-coque	1 biscuit 4	25 g		3		e322	e476	e503	0			1		huile-vegetale	Biscuits au chocolat			88	0.31	2.5				1.1																																																																							
7622300743017	http://fr.openfoodfacts.org/produit/7622300743017	sorcilili	1340029098	1350284092	Mikado King Choco Chocolat saveur Praliné	Biscuits nappés d'un enrobage chocolat et saveur noisette et spirale de chocolat au lait	51 g	Boite en carton / sachet plastique	boite-en-carton-sachet-plastique	LU	Mikado	Kraft Foods	lu	mikado	kraft-foods	biscuits	pockys	biscuits	pockys									france	paris	colette	Chocolat noir 41	6% [sucre	 pâte de cacao	 beurre de cacao	 lactose et protéines de lait	 beurre pâtissier	 émulsifiants (lécithine de soja	 E476)	 arôme]	 chocolat au lait 27	5% [sucre	 beurre de cacao	 pâte de cacao	 lait écrémé en poudre	 sirop de glucose	 beurre pâtissier	 émulsifiant (lécithine de soja)	 arôme]	 farine de blé	 matière grasse végétale	 sucre	 lactose et protéines de lait	 émulsifiant (lécithine de soja)	 sel	 poudre à lever (carbonate acide d'ammonium)	 arômes	 levure.	blé	gluten	soja	lait	traces de fruits à coques	ble	gluten	soja	lait	traces-de-fruits-a-coques	1 biscuit 4	25 g		3		e322	e476	e503	0			1		huile-vegetale	Biscuits	http://fr.openfoodfacts.org/images/products/762/230/074/3017/front.6.400.jpg	http://fr.openfoodfacts.org/images/products/762/230/074/3017/front.6.200.jpg	92	0.31	2.5				1.1																																																													
3017760628198	http://fr.openfoodfacts.org/produit/3017760628198	andre	1333984962	1350284118	Mikado Pocket au Lait	Biscuits nappés de chocolat au lait	39 g	Alu	Boite carton	alu	boite-carton	LU	Mikado	Kraft Foods	lu	mikado	kraft-foods	Biscuits	Chocolat	Biscuits chocolat	pockys	confiseries	biscuits	chocolats	biscuits-au-chocolat	pockys					DNL 1100057	dnl-1100057					Chocolat au lait 49 % (sucre	 beurre et pâte de cacao	 lait écrémé en poudre	 sirop de glucose	 beurre pâtissier	 émulsifiant : lécithine de soja	 arôme vanilline	 Farine de blé	  Sucre	 Matière grasse végétale	 Lactose et protéines de lait	 Sel	 Poudre à lever : carbonate acide d'ammonium	 Levure.	Blé	Gluten	Soja	Lait	Fruits à coque	ble	gluten	soja	lait	fruits-a-coque			2		e322	e503	0			1		huile-vegetale	Biscuits au chocolat	http://fr.openfoodfacts.org/images/products/301/776/062/8198/front.4.400.jpg	http://fr.openfoodfacts.org/images/products/301/776/062/8198/front.4.200.jpg	2005	7.8	67				19																																																																						
7622300784751	http://fr.openfoodfacts.org/produit/7622300784751	r-one	1353618681	1360504021	Milka Cake & Choc	gâteau moelleux aux morceaux de chocolat et au lait du pays alpin fourré au chocolat	175 g	carton	carton	Milka	Kraft Foods	milka	kraft-foods	Biscuits	Gâteaux	Epicerie sucrée	biscuits	gateaux	epicerie-sucree									France		Farine de blé	 sirop de glucose-fructose	 matière grasse végétale	 oeufs	 sucre	 pépites de chocolat au lait du pays alpin 10% [sucre	 lait entier en poudre	 pâte de cacao	 beurre de cacao	 lactose et protéines de lait	 émulsifiant (lécithine de soja)	 arôme de vanille]	 stabilisant (glycérol)	 chocolat noir 2.9% [pâte de cacao	 sucre	 cacao maigre en poudre	 émulsifiant (lécithine de soja)	 arôme de vanille]	 lait écrémé en poudre	 lactose et protéine de lait	 lait entier en poudre	 amidon de blé	 cacao maigre en poudre	 poudre à lever (diphosphate disodique	 carbonate acide de sodium)	 émulsifiants (E471	 E472b	 E475)	 sel	 arômes	 sirop de glucose	 épaississant (gomme xanthane).	blé	gluten	oeuf	soja	lait	fruits à coque	ble	gluten	oeuf	soja	lait	fruits-a-coque	35 g		8		e322	e422	e450	e500	e471	e472b	e475	e415	0			3		huile-vegetale	e471-mono-et-diglycerides-d-acides-gras-alimentaires	e472b-ester-diacetyl-lactique-de-mono-et-diglycerides-d-acides-gras	Gâteaux	http://fr.openfoodfacts.org/images/products/762/230/078/4751/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/762/230/078/4751/front.3.200.jpg	1730	5.4	52	31			20	9.1							1.7	0.31																																								
7622300784812	http://fr.openfoodfacts.org/produit/7622300784812	bfluzin	1361665025	1362323075	Milka Choco Tutti	Gâteau moelleux fourré et enrobé de chocolat au lait		Carton	carton	Milka	milka	Gâteaux	gateaux									France		Chocolat au lait du pays alpin 30 % [sucre	 beurre de cacao	 pâte de cacao	 lait écrémé en poudre	 lactose et protéines de lait	 beurre pâtissier. émulsifiants (lécithine de soja	 E476)	 arôme]	 farine de blé	 sucre	 matières grasses végétale	 sirop de glucose—fructose	 oeufs	 stabilisant (glycérol)	 lactose et protéines de lait	 sucre glace (sucre	 amidon de mais	 fécule de pomme de terre)	 cacao en poudre	 lactose	 margarine [matière grasse végétale	 émulsifiant (E471)	 acidifiant (acide citrique}	 correcteur d'acidité (citrate de sodium)	 colorant bêta-carotène)]	 cacao maigre en poudre	 arômes	 poudre à lever (carbonate acide d'ammonium	 carbonate acide de sodium	 diphosphate disodique)	 sel	 colorant (E150b caramel). 	BLÉ	GLUTEN	OUEUF	SOJA	LAIT	Fruits à coque	ble	gluten	oueuf	soja	lait	fruits-a-coque	30 g		11		e322	e476	e422	e471	e330	e331	e503	e500	e450	e150b	e150a	0			2		e471-mono-et-diglycerides-d-acides-gras-alimentaires	e160a-beta-carotene	Gâteaux	http://fr.openfoodfacts.org/images/products/762/230/078/4812/front.10.400.jpg	http://fr.openfoodfacts.org/images/products/762/230/078/4812/front.10.200.jpg	1970	5.33	56.7	36.7			24.7	12							2.1	0.167	0																																											
